pattern, strength, component1, component2
our m	272	our	 m
mise	272		
 of our 	272	 of 	
,Who mad	272	,Who	
isery	272		ry
ing,Who	272		,Who
e up 	272		up 
 made 	272	 m	
ry.NUR	272	ry	.NUR
a heaven of 	272	a heaven	 of 
.NURSE	272	.NUR	SE
up a heaven	272	up 	a heaven
king	272		
SES SONG	272	SE	S SONG
 heard on the g	273	 heard	 on the g
When the voi	273		
S SONGWhen the 	273	S SONG	
 on the green,   And 	273	 on the g	reen,   And 
reen,   And wh	273	reen,   And 	
voic	273		oic
ren are heard	273	ren are	 heard
ces of child	273		es of child
es of children are	273	es of child	ren are
s are in the	274		
speri	274		
gs are 	274		
ispe	274	is	
ng	274		
rin	274		
whi	274		
ale,The 	275		
 dale,	275		
in the d	275		
s of my	276		
The day	276		he day
days of 	276		
 rise fre	277		
 in my	277		
 youth	277		youth
my mind	277		
gone down	277	gone	 down
fresh	277		sh
pale.	277		
 mind,   My	277		,   My
come home	277		e home
s green	277		 green
 children, the sun is 	277	 children, the s	un is 
sh in 	277	sh	
my you	277		 you
un is gone	277	un is 	gone
 face turn	277		 turn
 and pal	277	 and 	
e home, my	277	e home	
, my children, the s	277		 children, the s
,   My face	277	,   My	
 turns 	277	 turn	
th rise 	277		
green and 	277		 and 
Then com	277		
e.Then 	277		
,   And the dews of 	278	,   And the 	dews of 
 down,   And the 	278	 down	,   And the 
night aris	279		 aris
dews of night a	279	dews of 	night a
ed in p	280	ed 	
pring and 	280	pring	 and 
 your winter	280		winter
  And your 	280		
ay are	280		
eYour	280	e	Your
and your d	280	and 	your d
winter and 	280	winter	 and 
 play, 	280	 play	, 
 are wast	280		
Your s	280	Your	
 and night in 	280	 and 	night in 
night in di	280	night in 	
 wasted in	280		
rise	280	ri	se
lay,   And	280	lay	
your day	280	your d	ay
 spring 	280	 spring	
dis	280	d	is
sgu	281		
guise	281		
ise.THE	281		
.THE 	281		
 art	282		art
ro	282		
ose,	282		
 sick	282	 si	
SI	282		
 ROS	282		
se, thou	282		
rt si	282		 si
O r	282	O 	
EO 	282		O 
CK R	282		
 S	282		
OSE	282		SE
ICK	282		
 thou a	282		
inv	283		
he in	283	he 	
   The 	283		he 
ck   T	283		
vi	284		
ible 	284		
is	284		
le wor	284		wor
sib	284		
 night,	285		night,
t,   In 	285		   In 
torm	285	to	rm
ling s	285		
m,That	285		
as fou	285		
owling	285	ow	
worm	285		orm
,That f	285		
lies in the	285	lies	
   In the h	285	   In 	
found 	285		
 sto	285	 st	
the how	285	the 	
,Has 	285		Has 
 in the nigh	285		
 flies	285		lies
rm,H	285		
nd out th	286		out th
out thy be	286	out th	
y bed 	287		d 
f cri	287		
  Of 	287	  	Of 
d   O	287	d	   O
LY	288		
oes thy	288		
ke thee?	288		 thee?
Little Fly	288		
 joy,And his 	288		
 thoughtless	288	 thought	less
A f	288		
 his dark	288		
cret lo	288	cret	 lo
m not I	288		
A m	288		 m
Fly,	288		
t love	288	t	 love
hed 	288		ed 
t IA	288		
 fly li	288		
,Thy	288		
mson	288		
Has 	288		
Or art	288		 art
 Does 	288		
.A	288	.	
less hand	288	less 	hand
YLittle 	288		
away.	288		.
   D	288	  	
 thee?Or	288		?Or
ly like	288	ly	
fe destr	288		 destr
 handH	288	 hand	
crim	288		
playMy	288		
thy li	288		
Thy su	288		 su
oy.THE 	288	oy	.THE 
 life	288		life
FL	288		
Am no	288		
My thought	288		 thought
.THE F	288	.	THE F
son joy,And	288		
 not thouA	288	 not thou	
ve  	288		  
brushe	288	brush	e
 art not thou	288	 art	 not thou
 summers 	288	 su	mmers 
 secre	288		
as brus	288		
 destroy	288	 destr	oy
d away	288	d 	
mmers play	288	mmers 	
dark se	288		
 man li	289	 man	
 me	289	 m	e
ke m	289		 m
an like	289	an	
e?	290	e	
I danc	290	I d	
e,And dri	290	e,And	 dri
For I d	290		I d
ance,And	290		e,And
?For 	290		
nk, and	291		
 drin	291		rin
k, and si	291		 si
lind hand	292		hand
Shall brus	292	Shall 	
And stre	292		
If tho	292	If 	
 sing,	292	 sing	
ntO	292		
lifeAnd	292	life	
 my 	292	 m	y 
wing.	292	wing	.
reath,And	292		th,And
some b	292	some	 b
ng,Till 	292	ng	,Till 
ught is 	292		t is 
handShall 	292	hand	Shall 
Till som	292	Till 	
Of 	292		
 the want	292		
thought	292	t	hought
 strength	292		
e blind 	292		
 win	292	 wi	
h my	292		
th,And the wa	292	th,And	
g.If 	292		.If 
 is life	292		life
 and brea	292	 and b	
ngth and b	292		 and b
brush	292	br	
Then am	293		
A happy 	293		y 
.If 	293	.	If 
am I	293		 I
thThen 	293		
y fly	293	y f	ly
f thought	293		 thought
thought is 	293		ught is 
fly.	293	fly	.
 IA happ	293	 I	
death	293	d	
 is dea	293		
aiden	294	aid	
dream  	294	dream	  
 dreamt a 	294		
 Q	294		
LI dream	294		
e,Or	294	e,	
.THE AN	294	.THE 	AN
t a dream	294		
  What 	294	  	What 
GELI	294		
mean?And	294		?And
 I was a m	294		
Qu	294		
What can 	294	What 	
 live,	294		
eenG	294		
If I	294	If 	
ueen	294		
as a maid	294		aid
 that I w	294		
?And that	294	?And	
ANGE	294	AN	
I die	294	I d	ie
Or if 	294		
it mean	294		
 if I d	294		I d
I liv	294		
ie.THE 	294	ie	.THE 
can it 	294		
en 	294	en	
uarded 	294	uar	
Guar	294		uar
ded by 	295		
n Ange	295	n 	
an 	295	an	
by a	295		y a
Angel 	296		ngel 
mildW	296	mild	
Witl	296		
l mild	296		mild
 woe 	297	 wo	
ess wo	297		s wo
ledAnd I	297		
neer 	297		
eer begui	297		
itless	297		
was n	297	wa	
e was 	297	e	 was 
beguiled	297		
And I we	298		 we
 wept	298	 we	
pt both	298		 both
 both night and	299	 both	 night and
iped my	300		
 day,And he 	300		
 night and day	300		t and day
,And he w	300	,And 	
wiped 	300		
And I wept both	301	And I we	pt both
s awayAnd I we	301	s away	And I we
my tear	301		y tear
pt both day	301	pt both	
 tears away	301	 tears	 away
 day and 	302		 and 
 and night	302	 and 	
rn b	303	rn	
ushed 	303		ed 
 bl	303	 b	
gs, and f	303		 and f
morn	303		rn
Then the 	303		the 
lush	303		
,And h	303		 h
from him	303	from	
took his 	303		
id from	303	id 	from
ed ro	303		ro
 his win	303		win
.So he 	303		
hid 	303		id 
the mo	303	the 	
 he took	303		
 my hear	303	 my 	
ts delight	303		
night,And 	303		,And 
 delight.So	303		
 and fled	303	 and f	
hearts	303		
ledThen 	303		edThen 
 him my 	303		 my 
wings,	303	win	
ed.I d	304		I d
sy r	304	sy 	
rosy 	304	ro	sy 
red.	304		
en tho	305	en 	
I drie	305	I d	rie
and sh	305	and 	sh
thous	305		ous
sWith	305		
ngel cam	305	ngel 	
my A	305		
s, and 	305	s,	 and 
 Angel 	305	 A	ngel 
With t	305		
armed 	305	arm	
d my 	305	d	 my 
ried m	305	rie	
my fear	305		
 ten 	305		en 
again	305		ain
 fears	305		
 and arm	305	 and 	arm
on my	305		
tears,	305	tear	s,
e ag	305		
ainI was 	305	ain	
y tear	305	y 	tear
ed my	305	ed 	
ars.So	305	ars	
hie	305		ie
spears	305		ars
came 	305		
ields and 	305	ie	lds and 
lds and spe	305	lds and 	
usand s	305	us	and s
.Soon 	305	.	Soon 
ed, he 	306		he 
I was arm	306		arm
armed, 	306	arm	
 vain	307	 v	ain
For the 	307		the 
he came 	307	he 	came 
came in	307	came 	
in v	307	in 	
ainFor th	307	ain	
 was fle	308	 was 	
And gre	308		 gre
e tim	308		
e of youth	308		youth
youth was 	308	youth	 was 
d,And	308	d	
fled,	308		
time of 	308	time	 of 
e on my	309		on my
IGER	309	IG	
on my head	309	on my	 head
 grey ha	309	 gre	
y hair	309		 hair
iger, tig	309	iger	, tig
Tiger	309		iger
ERT	309		
, bur	309	, 	bur
irs 	309		
er, b	309	er	
 head.THE 	309	 head	.THE 
s wer	309		wer
.THE T	309	.THE 	
were 	309	wer	e 
TIG	309		IG
, tiger	309	, 	tiger
at immo	310		immo
rightIn the 	310	right	In the 
In the fore	310	In the 	fore
bright	310		right
forest	310	fore	st
hand or	310	hand	
immortal 	310		mortal 
urning 	310		
,What 	310		
ning b	310		 b
s of the night	310	s of the 	
the night,Wh	310	the night	
sts of 	310		
rtal hand	310	rtal 	hand
ame thy	311	ame 	
6	311		
t	311		
e	311		
 thy fear	311		
yeC	311		
 frame	311		
 or e	311		 e
eCould	311		
 fearf	311		
 ey	311	 e	
ould fr	311		
ful	311		ul
ul s	311	ul	
 sy	311		
s or	312		or
hat	312		at
or s	312	or	
 deeps 	312	 deep	
kie	312		ie
?In w	312	?I	
ry?I	312	ry	?I
tant	312		t
sBur	312		
t dis	312	t	
t deep	312	t de	ep
 sk	312		
ymmet	312		mmet
n wha	312		ha
iesB	312	ies	
mmetry	312	mmet	ry
 distan	312		
urnt t	313		
nt the 	313		the 
he fir	313	he 	
fire of 	314		
eyes?O	314		?O
thine 	314		
t wing	314	t w	
ings 	314		
n what w	314	n wha	t w
?On wha	314	?O	n wha
ine eyes	314	ine	
e of th	314	e of 	th
s dar	315		
e he 	315		he 
e as	315		
dare h	315	dare 	
se	316		e
and dar	316	and 	
e s	316	e 	
What the h	316		e h
re?	316	re	
ize the	316		
ei	316	e	
ze the fi	316		 fi
dare 	316		
 fire?	316	 fi	re?
e?What th	316	e?	
And what 	316		 what 
aspi	316	asp	
re?And	316	re	?And
pir	316		
e hand 	316	e h	and 
 what sh	316	 what 	sh
d tw	317	d 	
dread fee	317	dread	 fee
 of thy	317	 of	
twis	317		is
an to be	317		
should	317	sh	
 and what 	317	 and 	what 
er and 	317	er	 and 
ws of 	317		 of 
t the 	317	t 	the 
oulder	317		er
dread	317	d	
hammer	317		
 feet	317	 f	eet
?What the 	317		hat the 
at dread	317		dread
 heart?And	317		?And
, when 	317		n 
at ar	317		
what 	317		
 hand and wh	317	 hand	 and wh
t?W	317	t	
sine	317		ine
 began to 	317	 b	
tCoul	317	t	
beat	317	be	at
thy heart	317		
he s	317	he 	
 and wh	317	 and 	
at,What 	317		,What 
n thy heart	317	n 	thy heart
thy heart beg	317	thy heart	
inews	317	ine	
,What dre	317	,What 	
Could 	317		d 
ad hand	317		 hand
hat the ham	317	hat the 	
art	317		t
?And, whe	317	?And	
ist t	317	is	t t
chain	318		ain
the cha	318	the 	
mer?	318		
 furna	318	 fur	
? what 	318		 what 
hat fur	318	hat	 fur
 what the 	318	 what 	the 
in?In w	318		?In w
?In what	318	?In w	hat
thy brain	319		rain
ce was 	319		e was 
an	319		
?What the a	319	?What the 	
nvi	319		vi
was thy b	319		
rain?What the 	319	rain	?What the 
nace 	319		
vil	320	vi	
l? what 	320		? what 
dread 	320	dread	
asp	320		
? what dread	320	? what 	dread
gras	320	gra	
 gr	320	 g	
pD	320		
e its de	321		s de
are it	321		
Son	321		
Dar	321		
adly 	322		
error	322	er	
s clasp	322	s cl	asp
asp?W	322	asp	
rors cl	322		s cl
s dead	322	s de	
ly t	322		t
ter	322	t	er
the st	323	the 	
hen the 	323		the 
?When 	323		
rew 	324		ew 
ars th	324	ar	s th
 thr	324		
stars	324		ars
ew down	325	ew	 down
watered 	325		
,And water	325		 water
 their spears	325		spears
down their 	325		
spears,And 	325	spears	,And 
tears,D	326	tears,	
work to s	326	work 	
id He 	326	id 	
 His work 	326		work 
heir tears,	326		tears,
smile His 	326		
ed heaven	326	ed	 heaven
 with their 	326	 with	
He smile	326		
Did 	326	Did	
heaven with t	326	heaven	 with t
Did He who	327	Did 	He who
 lamb make 	327		
?Did 	327		Did 
thee?	327	th	ee?
to see	327	to	 see
 make thee	327	 make	
ee?	327	e	e?
 made the lamb	327		
He who made the	327	He who	
Tiger, tiger	327	Tiger	, tiger
?Tiger	327	?T	iger
ning brightIn the 	328	ning b	rightIn the 
, tiger, bur	328	, tiger	, bur
s of the night,What 	328	s of the night	,What 
rightIn the forest	328	rightIn the 	forest
forests of the night	328	forest	s of the night
,What immortal 	328	,What 	immortal 
immortal hand or	328	immortal 	hand or
 eyeD	328	 ey	eD
hand or ey	328	hand or	 ey
, burning b	328	, bur	ning b
ame thy fearf	329	ame thy	 fearf
are fr	329		e fr
 fearful s	329	 fearf	ul s
e frame thy	329	e fr	ame thy
ymmetry	329	ymmet	ry
eDar	329	eD	ar
ul symmet	329	ul s	ymmet
Y P	330		 P
RETT	330	RE	
PRE	330		RE
TTY 	330		
ry?	330	ry	
MY 	330		
ROSE	330		OSE
 TREE	330		
Y RO	330		
SE T	330	SE	
?M	330		
to me,   	331	to me	
REEA f	331		A f
off	331		
ffered 	331		ered 
A flowe	331	A f	lowe
 was o	331	 was 	
ered to me	331	ered 	to me
r was 	331		 was 
lower	331	low	er
ch a f	332		
s M	332		
 as 	332		
May	332		
lower a	332	lower 	
,   Su	332		
Such	332		uch
 a flower	332	 a	 flower
 a pre	333		 pre
boreBut I sa	333	bore	But I sa
prett	333		
ay never 	333		 never 
, I	333	, 	
y ro	333	y 	ro
ve a 	333	ve	
Ive	333		
tty 	333	t	
rose	333	ro	se
But I said	333	But 	
id, 	333	id	, 
 never bore	333	 never 	bore
ssed the sweet	334		
er 	334	er	
 flower	334		er
the sweet flow	334		
 o	334		
,   And I pa	334		
 tree,   And I	334	 tree	
se tree	334	se 	tree
 passed 	334		
er.Then	335	er	
 I went	335		ent
ent to m	335	ent	
pretty ro	335	pret	
y prett	335	y 	prett
oer	335		er
.Then I w	335		
 to my 	335	 to	 my 
,   To	336		
se tree,   	336	se 	
But my 	336		 my 
ay and by night	336		by night
 turned 	336	 turn	
To t	336		
by nightBut	336	by night	
d her b	336	d	 her b
 with jealo	336		jealo
end he	336	end	
jealous	336	jealo	us
away with 	336		
ed away	336	ed	 away
rose turn	336	rose	 turn
 ten	336		
r by d	336		y d
y rose tree	336	y ro	se tree
y day and 	336		 day and 
 my rose	336	 my 	rose
usy,	336	us	
y,   And	337		
   And her	337		 her
ns we	338		 we
 her thor	338	 her	 thor
 thorns	338	 thor	
my only 	339		 only 
 were 	339	 we	
delight.A	339		.A
 only delight	339	 only 	
re my	339	re	
H, S	340		
LOW	340		
UNF	340		NF
, SU	340		
NFLO	340	NF	
.AH	340	.	AH
Ah, s	341		h, s
ERAh	341		
unf	341		
WER	341		
, sun	341	, 	
ho cou	342		 cou
lower, wear	342	lower	
f tim	342		
y o	342		 o
of 	342		
 Who	342	 W	
, weary 	342	, 	weary 
time,  	342		
ntest	342		
eps of 	342	e	
flower	342	flo	wer
tep	342	te	
est the s	342		 the s
 the st	342	 the	 st
e,   W	342		 W
 count	342	 cou	
the sun	343	the 	
sunSee	343		
s of the 	343		the 
fter	344		ter
Seeking	344		king
 af	344		af
king a	344	king	
ter that	345	ter	
 that swee	345		
 golden cl	346	 golden	
ey is d	346		is d
travel	346	tr	avel
Where the tr	346	Where the 	tr
 clime 	346		
s j	346		
t golden	346	t	 golden
ourn	346	our	
  Where the 	346	  Where 	the 
lers 	346		
 sweet	346		t
aveller	346	avel	
ime   	346		  
rney 	346	rn	
jou	346		
is done	347	is d	one
away with des	347	away with 	des
th pi	347	th 	pi
ned away with 	347	ned 	away with 
 pined 	347		ned 
Where the You	347	Where the 	
Youth	347		
desir	347		sir
oneWhere the 	347	one	Where the 
ale virgin 	348	ale 	virgin 
e,   And the p	348		the p
ire,   And 	348		
shro	348	sh	ro
snow,Aris	348	snow,	Aris
roude	348	ro	
virgin sh	348	virgin 	sh
Arise fr	348	Aris	e fr
uded in 	348		d in 
the pale 	348	the p	ale 
d in snow,	348	d in 	snow,
ves, and 	349		s, and 
re   	349		  
e from	349	e 	from
om their 	349		
aspire 	349	aspi	
 their gr	349		 gr
s, and aspi	349	s, and 	aspi
gra	349		ra
ave	349		
my S	350		 S
Where my	350		
  Where 	350	  	
 Sunf	351	 S	unf
 w	351		
unflower	351	un	flower
lower 	351	low	er 
ishes	352	is	hes
 to g	352	 to	 g
wish	352		ish
oTHE LI	353		
thorn	353	t	horn
odest	353		dest
 Rose p	353		
th a 	353		
e puts	353		
go	353		
 forth	353	 fo	
The mod	353		
THE LILY	353		LY
uts for	353		
LYThe m	353	LY	
,The humble 	353		
rn,The 	353	rn	
 a tho	353		
est Ros	353		
humble sheep	353		sheep
ning hor	354		
 a thr	354		 thr
 in love	354		 love
 white 	354	 w	
horn	354		rn
Lily wh	354		
eatning 	354	eat	
love delight	354		
nWhile the 	354		While the 
sheep a 	354	sheep	
shall in 	354		
threat	354		reat
While the Lily	354	While the 	
ite shall	354		
,Nor	355		Nor
or a tho	355	or	 a tho
 delight,N	355		
 nor a thr	356		 a thr
eaut	356	ea	ut
in her	356	in 	her
DEN	356		
GAR	356		
bright.THE 	356	bright	.THE 
rn nor	356	rn	
 a thorn	356	 a tho	rn
 a threat	356	 a thr	eat
.THE G	356	.THE 	
 bea	356	 b	ea
y bright	356	y 	bright
 her b	356	 her	
ARD	356		
uty 	356	ut	y 
eat sta	356	eat	
 stain	356	 st	ain
arden of L	357		
o the G	357	o the	
 Garden	357		
VE	357		
nt to the	357		to the
 of Love,   	357		
 OF L	357		 L
OV	357		
 went t	357	 we	
EN OF	357		
EI	357		
I we	357		 we
 LO	357	 L	
l was 	358		 was 
ove,   And	358		
 never had	358	 never 	
And saw 	358		
t in the 	358		the 
 saw what 	358		what 
here 	358	her	e 
the m	358	the 	
idst,	358	id	
nA C	358		
what I	358	what 	
had see	358		 see
built in 	358	buil	
st,   W	358		   W
pel 	358		
hape	358	ha	
mid	358		id
was buil	358		buil
 seen	358	 see	
A Cha	358		ha
I never 	358		 never 
   Wher	358	   W	
hapel 	359	ha	pel 
reen.And the	359		
l were 	359		were 
shut	359	sh	ut
And the 	359		d the 
 play	359	 p	lay
e I	359	e	 I
were sh	359	were 	sh
tes of	359	t	
es of this	359		 this
lay on the g	359	lay	 on the g
I us	359		 us
lt not	359		 not
Thou sha	359	Thou	
 used to	359	 us	ed to
gat	359		t
 on the green.	359	 on the g	
,   And Thou	359		Thou
 ga	359		
ut,   And 	359		t,   And 
 this C	359	 this	
 not w	359	 not	 w
 shalt	359		
 Chape	359		hape
ed to p	359		 p
any sweet	360	any	 sweet
ove   That	360		  That
s,   And	360	s, 	
 the Garden	360		 Garden
e.And I sa	360	e.And	
w it 	360		 it 
So I turned 	360		 turned 
 so many s	360	 so m	
it was 	360		
 over 	360	 o	ver 
s bor	360		or
was f	360	wa	s f
 of Love 	360	 of 	
ore.And	360	or	e.And
 flowers b	360	 flower	
illed with gr	360	illed with	 gr
weet flower	360		 flower
filled with	360		illed with
ver the d	360	ver 	
  That so m	360	  That	 so m
 wri	360	 w	
aves,	360	ave	s,
t o	360	t	 o
oorSo I	360	oor	
the door	360	the 	door
 I saw 	360	 I	
 grave	360	 gr	ave
to the	360	to	 the
   And to	360		
 turned to	360	 turn	ed to
 Garden of L	360	 Garden	
rit	360		t
mbstone	361		
stones where	361		
s where flower	361		 flower
 flowers should 	361	 flower	
 tomb	361		
And prie	362		 prie
beAnd	362		
s should be	362		
e wa	363		wa
s and desir	363	s and 	desir
 binding with	363	 bind	
s,   And bind	363	s,   And	 bind
es.THE LITT	363		
 my joy	363	 my 	
sts in	363		
 gown	363	 g	own
their round	363	their	 round
 rounds,   And	363	 round	s,   And
riars	363		ars
ing with b	363		
 black go	363		 go
 bri	363		
desires.	363	desir	
s in black	363	s in bl	
wns wer	363		s wer
 priest	363	 prie	
walking 	363	walk	ing 
s were 	363	s wer	e 
joys and 	363		s and 
lking their	363	lking 	their
ars my 	363	ars	 my 
, the Ch	364	, the 	
VAG	364		
 mother, d	364		
NDD	364		
e A	364	e 	
BOND	364		
se is 	364	se	
AGA	364		
Ale	364		
healt	364	he	alt
, dear mother	364		ear mother
urch is 	364	urch	
 is cold	364		
But th	364		
ear mother, the 	364	ear mother	, the 
 is hea	364		is hea
house	364		se
 V	364		
ABO	364		
Church	364		urch
lehou	364		
 the 	364		the 
LE 	364		E 
THE LITTLE	364		
Dear	364	De	
coldBut	364		
ear mother	364		
ell where 	365		
 am us	365		 us
 where I	365		
.Beside	365		eside
lthy	365		
hy, and 	365		
s, I can	365	s,	
warm.B	365	warm	
 I can t	365		
, and warm	365		warm
 tell	365		
esides,	365	eside	s,
, and pleasant	365		
I am	365		
pleasant, and 	365		
 usage 	366	 us	
wellSuch	366	well	Such
 used 	366	 us	ed 
age in	366		
ed well	366	ed	 well
Such us	366	Such	 us
 never d	367	 never 	d
 heaven will	367	 heaven	
 will never 	367		 never 
in heaven	367	in	 heaven
do we	368	d	
.But	368	.	
o well	368		ll
ll.B	368	ll	
, if at the 	369		
 at the Church	369		Church
Church they would	369	Church	
ale,And	369	al	e,And
e ale,	369		
us som	369		
ut, if	369	ut	
some 	369		e 
 give us 	369	 give 	
 they would give 	369		 give 
,Wed 	370		
ed sing 	370	ed	
 rega	370		
ls to	370	ls	 to
our sou	370	our	 sou
le,W	370		
 fire 	370	 fi	
And a 	370		d a 
to re	370	to	
re our 	370		
sing and 	370	sing	 and 
pleasant fi	370		 fi
souls 	370	sou	ls 
 a pleasant	370		
gale	370		
wed pra	371	wed 	
and wed 	371	and 	wed 
all the liv	371		
pray 	371		y 
y all 	371	y al	
.Then the 	372	.	Then the 
Church to 	372	Church	
the livelong 	372		
stray.Then	372		
wish from the 	372	wish	 from the 
Pars	372		ars
 once 	372		e 
arson 	372		rson 
day,Nor	372		,Nor
 ever onc	372		
elong day	372		
 from the Church	372	 from the 	Church
 the P	372	 the 	
,Nor ever	372	,Nor	
e wish	372		wish
 to stray	372		
ach, and 	373		and 
drin	373	d	rin
 preach, 	373	 pre	
on migh	373		
ng,And	373	ng	
And we	373		 we
and d	373	and 	d
might	373		t
rink, and si	373	rin	k, and si
k, and sing,	373	k, and si	
t pre	373	t p	re
d be as	374		e as
Lurch	374		urch
urch, w	374	urch	
dest	374	d	
ingAnd	374		
 Dame 	374		
 modes	374		des
 the spr	374	 the 	spr
in the s	374	in	 the s
t Da	374	t	
birds in	374	birds 	
 happy as 	374		happy as 
as birds 	374		birds 
pring	374		
e as happy 	374	e as	 happy 
 wed b	374	 we	
And mo	374		
me L	374		 L
have ban	375		an
 is always	375		
always at	375		
ould not have b	375		
ho is 	375		
 children, nor 	375	 children	
,Would not 	375		
urch,W	375	urch	
dy children	375		 children
, who	375	, 	
 church	375	 c	hurch
 at ch	375		 ch
, nor fa	375		
andy	375	an	
ing, nor	376		
sting, 	376		
fast	376		
 birc	377		
father, re	377		
God, 	377		, 
.And God	377		
joici	377		
, like a 	377	, 	like a 
irch	377		
, rejoi	377	, 	
like a father	377	like a 	
h.And 	377		
nor b	377		
cing	377	ci	ng
 and happy	378	 and 	
,Would	378		
evil	378	e	vil
 as He	378	 as 	
 as pleasant	378	 as 	
He,W	378		
His children	378		ren
vil or	378	vil	
pleasant and 	378		 and 
quar	378		uar
 with the 	378		the 
ould have no	378		 have no
 more 	378		
rel	378	re	
he D	378	he 	
bar	378		
De	378		e
 to see	378	 to	 see
el with t	378	el	 with t
uarr	378	uar	
seeHis child	378		
 have no mo	378	 have no	
 or the 	378		 the 
 the b	378	 the 	
re q	378		
happy as 	378		 as 
ren as 	378		 as 
ng to 	378	ng	
kiss him, and 	379		
,But	379	,B	ut
arrel	379		rel
rel,B	379	rel	,B
 kiss	379		
 him, and g	379		
give 	379		
ut 	379	ut	
ive h	379		
him	379		
im both	380		 both
 both drin	380	 both	 drin
 drink a	381	 drin	k a
k and 	381		 and 
nd ap	381		
appa	381		
.LOND	382	.L	
rel.L	382	rel	.L
parel	382	pare	
ONDON	382		
 wander 	383	 wand	er 
er thr	383	er	 thr
et,   N	383	et	,   N
ear where 	383		
tered stre	383		
,   Near	383	,   N	
 where the cha	383		the cha
gh each 	383		 each 
 street	383		et
 each char	383	 each 	
throu	383		
chartered	383		
ONI	383		NI
I wand	383		 wand
ough	383		
ered Th	384	ered 	Th
s does 	384		does 
ames 	384		
the chart	384	the cha	
Thame	384	Th	
does f	384	does 	
rtered 	384		ered 
every 	385	e	
low	385		ow
flo	385		
k in ever	385	k in 	
w,A	385		
,A mar	385		
 mark in 	385		k in 
e I mee	386	e I	
y fac	386	y f	
face I	386		e I
cry of 	387		 of 
s of weak	387		weak
.In ever	387	.	In ever
 meet,	387		
   M	387	  	
ness, m	387	ness	
y cry of 	387	y 	cry of 
   In every 	387	   In 	every 
infants 	387	inf	ants 
woe.In	387	woe	.In
arks of woe	387	arks of 	woe
 every cry	387	 every 	
fants cry	387		
 Mark	387		ark
weakness	387	weak	ness
t,  	387		  
every in	387	every 	in
every man,	387		n,
arks of 	387	ark	
 of every ma	387	 of 	
n,   In 	387	n,	   In 
, marks of 	387		arks of 
 of fear	388	 of	
 every 	388		every 
In ever	388		
fear,	388	fear	
,In	388	,I	
y voice,	388	y 	voice,
voice, in 	389	voice,	
 in every 	389		 every 
cry  	390		  
sweepers 	390		
les I hear	390		s I hear
   E	390	  	
I hearHow 	390	I hear	
How the 	390		the 
neysweeper	390		
very black	390		
anac	390	an	
,   The mind	390	,   The	
chimney	390		
mindfor	390		for
s cry	390		
forged	390	for	
blacken	390		
every ban	390	every 	ban
ban,   The 	390	ban	
 Every 	390		
acles 	390		
the chim	390	the 	
 man	390	 m	an
ged m	390		 m
hurch	391	hur	
ing chur	391		hur
ening c	391	ening	
 appals,And 	392	 appal	s,And 
ch appal	392		 appal
the hap	392		
apless so	392		
   R	392	  	
less sold	392		
 Run	392		
igh  	392	igh	  
ldier	392		
iers s	392		
uns in	392		
s in bl	392		 bl
s sigh	392		igh
s,And the h	392	s,And 	
But most	393		
lls.	393	ll	s.
s.But	393	s.	
gh m	393		 m
ood 	393		d 
 bloo	393	 bl	oo
 palacewa	393	 palace	wa
, throu	393	, 	throu
down palace	393		 palace
 most, 	393		, 
through	393	throu	
d down	393	d	 down
wall	393	wa	ll
night street	394		 street
the youth	394	the 	youth
lot	394		t
   How 	394		ow 
 hear   H	394		
ow the 	394	ow 	the 
 harlo	394		
ful har	394	ful	
 streets I	394	 street	
s I hear	394		
 mid	394	 m	id
ts 	394	t	
idnight	394	id	
youthful	394	youth	ful
rseB	395		
curs	395		
eBla	395		
s cu	395		
last	395		
sts th	396		s th
 newbor	396		
born infant	396		
e new	396	e 	new
s the	396		 the
s tear	397		 tear
blight	397		ght
tear,   And 	397	tear	
n infants 	397	n 	infants 
,   And bli	397		
ghts with	398	ght	
s with p	398		 with p
 pla	398	 p	
 mor	399	 mo	
es the 	399		 the 
RACT	399		
marri	399	mar	ri
 AB	399		
N A	399		
gues	399		
reIf 	399	re	If 
age hear	399		
BST	399		
would be no	399		
.THE HU	399	.THE 	HU
Pity would be 	399	Pity 	
CTPity 	399		Pity 
hearse	399		se
se.THE 	399	se	.THE 
MAN	399		AN
eIf we 	399	eIf 	
HUMA	399	HU	
 the ma	399	 the 	ma
lagu	399		
rriage 	399		
STRA	399		
no mo	399		
did 	400	d	id 
 make som	400		
not make 	400		
eb	400	e	
some	400	so	
d not	400	d	 not
bod	400		
we di	400		
y poo	401	y p	
ody 	401		y 
y no mo	401	y 	no mo
no more 	401	no mo	
poor	401	po	or
eIf all 	401	eIf 	
coul	401	co	ul
uld b	401	ul	
r,And 	401		,And 
d beIf 	401		eIf 
,And Merc	401	,And 	
re co	401		e co
Mercy 	401		y 
were as 	402	were 	
ua	402		
ear brings	402		
.And m	402	.A	nd m
Till the se	402	Till the 	se
 Peace,	402		
,Till the 	402	,Till 	the 
we.And 	402	we	
al f	402	al 	
 brings Peace	402		
all were 	402		were 
utu	402	ut	
l fear	402		fear
mut	402		ut
as happy as 	402		happy as 
happy as we	402	happy as 	we
 love	403	 lo	ve
lfish 	403	lfish	
selfish	403	se	lfish
s incre	404		
loves in	404		
ase	404		se
creas	404		eas
Then Cru	405		Cru
Cruel	405	Cru	el
